,name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen,processor
251,Asus VivoBook 14 2022 X1402ZA-MW511WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62990.0,asus,100,4.15,Windows,Performance,medium,lite,1.0,small,medium,16:9,1,1,16,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,0,1,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
252,MSI Creator Pro M16 A12UIS-634IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 4GB Graph),86800.0,msi,103,4.1,Windows,Performance,thick,heavy,2.0,large,high,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,0,1,0,,3.0,medium,2560.0,1660.0,0,1,0,Intel,i7,12.0,Intel i7 12.0
253,Asus Chromebook Flip C214MA-BU0704 Laptop (Celeron N4020/ 4GB/ 32GB eMMC/ Chrome OS),16990.0,asus,3050,4.0,Others,Performance,medium,lite,1.0,small,low,16:9,1,0,4,32,0,Integrated,4.0,2.0,2.0,0,1,1,1,1,1,0,0,0,0,720.0,3.0,medium,1366.0,768.0,1,0,0,Intel,N4020,3.0,Intel N4020 3.0
254,Asus VivoBook Pro 15 OLED K6500ZC-L502WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),86990.0,asus,232,4.4,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,1,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,2,0,Intel,i5,12.0,Intel i5 12.0
255,Acer One 14 Z2-493 Laptop (AMD Ryzen 3 3250U/ 8GB/ 256GB SSD/ Win11),23990.0,acer,566,3.95,Windows,Everyday Use,medium,lite,1.0,small,low,16:9,0,0,8,0,256,AMD,4.0,4.0,2.0,1,0,1,1,0,1,0,0,1,0,,3.0,medium,1366.0,768.0,2,0,0,AMD,3,3.0,others
256,Asus VivoBook Pro 15 OLED K6500ZE-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),79990.0,asus,83,4.65,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,1,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
257,Asus ProArt StudioBook Pro 16 OLED H7600ZM-L701WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),179990.0,asus,77,4.6,Windows,Performance,medium,heavy,1.0,large,very_high,16:10,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,1,1,1,1,1,1,1,1,0,,4.0,very_high,3840.0,2400.0,2,0,0,Intel,i7,12.0,Intel i7 12.0
258,Asus TUF Gaming A15 2022 FA577RM-HF031WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),104990.0,asus,94,4.6,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,16,0,1024,NVIDIA,16.0,16.0,8.0,1,1,1,1,1,1,0,0,1,0,,4.0,high,1920.0,1080.0,2,0,0,AMD,7,6.0,AMD 7 6.0
259,HP Pavilion 15s-FR5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),55990.0,hp,979,4.25,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
260,HP 15s-du3614TU Laptop (11th Gen Core i3/ 8GB/ 1TB 256 SSD/ Win11 Home),41990.0,hp,410,4.2,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,8,1024,256,Integrated,6.0,4.0,2.0,1,1,1,1,0,1,0,0,1,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i3,11.0,Intel i3 11.0
261,HP 15s-fq5111TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),54990.0,hp,2964,4.2,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
262,HP Pavilion 15s-eq2182AU Laptop (Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),46199.0,hp,1463,4.25,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,AMD,8.0,12.0,6.0,1,1,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,0,0,1,AMD,5,5.0,AMD 5 5.0
263,HP Victus 15-fb0040AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),56690.0,hp,143,4.2,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,8,0,512,NVIDIA,16.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,4.0,medium,1920.0,1080.0,2,0,0,AMD,5,5.0,AMD 5 5.0
264,HP Victus 15-fa0350TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),67536.0,hp,78,4.15,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,8.0,1,1,1,1,1,1,0,0,1,0,,4.0,high,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
265,Asus TUF Gaming F15 FX506HC-HN089WS Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),58990.0,asus,136,4.3,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,6.0,1,0,1,1,1,1,0,0,1,0,,4.0,high,1920.0,1080.0,3,0,0,Intel,i5,11.0,Intel i5 11.0
266,Dell Vostro 3420 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),45990.0,dell,219,4.15,Windows,Everyday Use,medium,lite,1.0,small,medium,16:9,0,0,8,0,512,Integrated,8.0,8.0,4.0,1,1,1,1,0,1,0,0,1,0,,3.0,medium,1080.0,1920.0,0,1,0,Intel,i5,11.0,Intel i5 11.0
267,Acer Aspire 5 A515-57G Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),52128.0,acer,296,4.15,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,0,0,8,0,512,NVIDIA,12.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
268,MSI Thin GF63 11SC-852IN Gaming Laptop (11th Gen Core i7/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),54990.0,msi,374,4.2,Windows,Gaming,medium,medium,2.0,medium,low,16:9,1,0,8,0,512,NVIDIA,24.0,16.0,8.0,1,1,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i7,11.0,Intel i7 11.0
269,HP Victus 15-fa1062TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),103060.0,hp,95,4.15,Windows,Gaming,medium,heavy,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,18.0,16.0,12.0,1,1,1,1,1,1,0,0,1,0,,4.0,high,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
270,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 512GB SSD/ macOS),136990.0,apple,131,4.3,Mac,Performance,slim,lite,1.0,small,high,16:9,0,0,8,0,512,Integrated,12.0,16.0,8.0,0,0,1,1,1,1,1,0,0,0,,4.0,high,2560.0,1600.0,0,0,2,Apple,M2,2.0,Apple M2 2.0
271,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS),118990.0,apple,258,4.35,Mac,Performance,slim,lite,1.0,small,high,16:9,0,0,8,0,256,Integrated,12.0,16.0,8.0,0,0,1,1,1,1,1,0,0,0,,4.0,high,2560.0,1600.0,0,0,2,Apple,M2,2.0,Apple M2 2.0
272,HP Pavilion 15s-FQ5009TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),58366.0,hp,526,4.2,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,0,1,0,0,0,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
273,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),74990.0,asus,200,4.35,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,3.0,medium,1920.0,1080.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
274,Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),74990.0,asus,2235,4.4,Windows,Performance,medium,lite,1.0,small,high,16:9,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,3.0,high,2880.0,1800.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
275,HP Pavilion 14-EC1019AU Laptop (Ryzen 5 5625U/ 16GB/ 512GB SSD/ Win11 Home),56990.0,hp,1012,4.35,Windows,Performance,medium,lite,1.0,small,medium,16:9,1,0,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,low,1920.0,1080.0,0,2,0,AMD,5,5.0,AMD 5 5.0
276,Avita Satus Ultimus S111 Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),16990.0,others,1596,3.65,Windows,Performance,medium,lite,1.0,medium,medium,16:9,1,0,4,0,128,Integrated,4.0,2.0,2.0,1,1,1,1,0,1,0,0,0,0,2.0,2.0,low,1920.0,1080.0,0,1,0,Intel,N4020,3.0,Intel N4020 3.0
277,HP Pavilion 15-eg2009TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),62990.0,hp,764,4.2,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
278,Dell Vostro 5625 laptop (Ryzen 5-5625U/ 16GB/ 512GB SSD/ Windows 11),58990.0,dell,71,4.7,Windows,Everyday Use,medium,medium,1.0,large,medium,16:10,1,0,16,0,512,AMD,16.0,12.0,6.0,1,1,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,1,0,0,AMD,5,5.0,AMD 5 5.0
279,HP Pavilion 14-ec1003AU Laptop (Ryzen 5/ 8GB/ 512GB SSD/ Win11 Home),51149.0,hp,1209,4.35,Windows,Performance,medium,lite,1.0,small,medium,16:9,0,0,8,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,2,0,0,AMD,5,5.0,AMD 5 5.0
280,Asus ROG Strix G15 G513RC-HN083W Gaming Laptop (Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),88990.0,asus,239,4.3,Windows,Gaming,medium,heavy,1.0,medium,low,16:9,1,0,16,0,1024,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,0,1,0,,4.0,high,1920.0,1080.0,2,0,0,AMD,7,6.0,AMD 7 6.0
281,HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),43700.0,hp,3129,4.25,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,8,0,512,AMD,8.0,12.0,6.0,1,1,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,AMD,5,5.0,AMD 5 5.0
282,Asus Vivobook Pro 15 OLED M3500QC-L1262TS Laptop (Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win10/ 4GB Graph),82990.0,asus,161,4.4,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,0,0,16,0,1024,NVIDIA,16.0,16.0,8.0,1,1,1,1,1,1,1,1,0,0,,3.0,medium,1920.0,1080.0,0,1,0,AMD,7,5.0,AMD 7 5.0
283,Dell Inspiron 3511 Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 2GB Graph),62790.0,dell,341,3.8,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,8,1024,256,NVIDIA,8.0,8.0,4.0,1,1,1,1,0,1,0,0,0,0,,3.0,medium,1920.0,1080.0,0,1,0,Intel,i5,11.0,Intel i5 11.0
284,Xiaomi Mi Notebook Ultra Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10),45989.0,others,59,4.4,Windows,Everyday Use,medium,medium,1.0,medium,high,16:10,0,0,8,0,512,Integrated,8.0,8.0,4.0,1,0,1,1,1,1,1,1,0,0,,2.0,low,3200.0,2000.0,0,1,0,Intel,i5,11.0,Intel i5 11.0
285,HP Pavilion 15-ec2004AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),57990.0,hp,13399,4.4,Windows,Gaming,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,NVIDIA,16.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,0,1,0,AMD,5,5.0,AMD 5 5.0
286,Lenovo Tab Yoga Duet 7 (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10),49999.0,lenovo,110,4.55,Windows,Everyday Use,slim,lite,1.0,small,high,16:9,1,1,8,0,512,Integrated,8.0,8.0,4.0,0,0,1,1,1,1,0,0,0,0,5.0,2.0,low,1920.0,1080.0,0,0,1,Intel,i5,11.0,Intel i5 11.0
287,Vaio E Series NE15V2IN027P Laptop (AMD Ryzen 7 3700U/ 8GB/ 512GB SSD/ Win10 Home),32990.0,others,294,4.0,Windows,Performance,medium,medium,2.0,medium,low,16:9,0,0,8,0,512,AMD,4.0,8.0,4.0,1,1,1,1,1,1,0,0,0,0,1.0,2.0,low,1920.0,1080.0,2,0,0,AMD,7,3.0,others
288,Dell Latitude 3410 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),65999.0,dell,94,4.6,Others,Everyday Use,medium,lite,1.0,small,low,16:9,0,0,8,0,512,Integrated,6.0,8.0,4.0,1,1,1,1,0,1,0,0,1,0,,3.0,medium,1366.0,768.0,2,0,0,Intel,i5,10.0,others
289,Apple MacBook Air 2020 MGN73HN Laptop (Apple M1/ 8GB/ 512GB/ MacOS),109990.0,apple,12724,4.7,Mac,Performance,slim,lite,1.0,small,high,16:9,0,0,8,0,512,Integrated,12.0,16.0,8.0,0,0,1,1,1,1,0,0,0,0,,4.0,medium,2560.0,1600.0,2,0,0,Apple,M2,2.0,Apple M2 2.0
290,MSI GP65 Leopard 10SFK-037IN Gaming Laptop (10th Gen Core i7/ 32GB/ 1TB 512GB SSD/ Win10 Home/ 8GB Graph),100990.0,msi,406,4.4,Windows,Gaming,thick,heavy,2.0,medium,low,16:9,0,0,32,1024,512,NVIDIA,12.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,6.0,medium,1920.0,1080.0,2,0,0,Intel,i7,10.0,others
291,Avita Pura NS14A6 Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10),22990.0,others,122,3.65,Windows,Performance,medium,lite,1.0,small,medium,16:9,0,0,8,0,512,AMD,4.0,8.0,4.0,1,1,1,1,0,1,0,0,0,0,,2.0,low,1920.0,1080.0,2,0,0,AMD,5,3.0,others
292,Apple MacBook Air 2020 Laptop (10th Gen Core i3/ 8GB/ 256GB/ MacOS),72999.0,apple,73,3.85,Mac,Business,slim,lite,1.0,small,high,16:9,0,0,8,0,256,Integrated,4.0,8.0,4.0,0,0,1,1,1,1,1,0,0,0,,3.0,medium,2560.0,1600.0,0,0,3,Intel,i3,10.0,others
293,Apple MacBook Pro 16 Laptop (9th Gen Core i9/ 32GB/ 2TB SSD/ MacOS/ 4GB Graph),201498.0,apple,72,4.3,Mac,Business,medium,heavy,1.0,large,high,16:9,1,0,32,0,2048,Integrated,12.0,16.0,8.0,0,0,1,1,1,1,1,1,0,0,,6.0,very_high,3072.0,1920.0,0,0,4,Intel,i9,9.0,others
294,HP EliteBook 840 G6 (8LX79PA) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),90464.0,hp,104,4.7,Windows,Performance,medium,lite,3.0,small,medium,16:9,1,0,8,0,512,Integrated,6.0,8.0,4.0,1,1,1,1,0,1,0,0,1,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i5,8.0,others
295,Dell Inspiron 5370 Laptop (8th Gen Core i7/ 8GB/ 256GB SSD/ Win10/ 4GB Graph),87990.0,dell,189,4.3,Windows,Performance,medium,lite,1.0,small,high,16:9,0,0,8,0,256,Integrated,8.0,8.0,4.0,1,1,1,1,0,1,0,0,0,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i7,8.0,others
296,Dell G5 15 5590 Gaming Laptop (8th Gen Ci7/ 16GB/ 1TB/ Win10/ 6GB Graph),84999.0,dell,74,4.25,Windows,Gaming,thick,heavy,1.0,medium,very_high,16:9,1,0,16,1024,0,NVIDIA,9.0,12.0,6.0,1,1,1,1,1,1,1,0,1,0,,4.0,high,3480.0,2160.0,3,0,0,Intel,i7,8.0,others
297,Lenovo Yoga Pro 7 82Y700A2IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),99990.0,lenovo,107,4.4,Windows,Performance,slim,lite,1.0,medium,high,16:9,0,0,16,0,1024,Integrated,24.0,20.0,14.0,1,0,1,1,1,1,1,0,0,0,,4.0,very_high,2560.0,1600.0,1,0,0,Intel,i7,13.0,Intel i7 13.0
298,Lenovo Yoga Pro 7 82Y700A3IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),129990.0,lenovo,75,4.45,Windows,Performance,slim,lite,1.0,medium,high,16:9,0,0,16,0,1024,Integrated,24.0,20.0,14.0,1,0,1,1,1,1,1,0,0,0,,4.0,very_high,3072.0,1920.0,1,0,0,Intel,i7,13.0,Intel i7 13.0
299,HP 15-fc0027AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),43890.0,hp,94,4.5,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,AMD,4.0,8.0,4.0,1,0,1,1,1,1,0,1,0,0,,3.0,low,1920.0,1080.0,2,0,0,AMD,3,7.0,AMD 3 7.0
300,Dell Inspiron 3525 2023 Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),49800.0,dell,83,4.5,Windows,Everyday Use,thick,medium,1.0,medium,low,16:9,1,0,16,0,512,AMD,8.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,3.0,low,1920.0,1080.0,0,1,0,AMD,5,5.0,AMD 5 5.0
301,Dell Inspiron 3530 15 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),74999.0,dell,60,4.6,Windows,Business,thick,medium,1.0,medium,low,16:9,1,0,16,0,1024,Integrated,12.0,12.0,10.0,1,1,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i5,13.0,Intel i5 13.0
302,Acer Aspire 5 A515-58M NX.KHFSI.003 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),42990.0,acer,91,4.1,Windows,Everyday Use,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,6.0,5.0,1,0,1,1,0,1,1,0,0,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i3,13.0,Intel i3 13.0
303,Acer Swift Go 14 NX.KG3SI.005 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),58990.0,acer,91,4.15,Windows,Everyday Use,slim,lite,1.0,small,medium,16:9,1,0,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,1,0,AMD,5,7.0,AMD 5 7.0
304,HP Spectre 17-cs0097nr Laptop (12th Gen Core i7/ 16 GB RAM/ 1 TB SSD/ Win 11),415000.0,hp,63,4.7,Windows,Everyday Use,thick,medium,1.0,large,high,16:9,0,1,16,0,1024,Integrated,12.0,12.0,10.0,0,0,1,1,0,1,1,0,0,0,5.0,6.0,very_high,1920.0,2560.0,0,0,0,Intel,i7,12.0,Intel i7 12.0
305,Fujitsu CH 4ZR1L82433 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),74990.0,fujitsu,81,4.1,Windows,Everyday Use,slim,lite,2.0,small,high,16:10,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,4.0,medium,1920.0,1080.0,1,0,0,Intel,i5,13.0,Intel i5 13.0
306,Fujitsu CH 4ZR1L82434 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),89990.0,fujitsu,81,4.4,Windows,Everyday Use,slim,lite,2.0,small,high,16:10,1,0,16,0,1024,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,4.0,medium,1920.0,1080.0,1,0,0,Intel,i7,13.0,Intel i7 13.0
307,Asus Vivobook 15X OLED M3504YA-LK752WS Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11 Home),71590.0,asus,61,4.6,Windows,Everyday Use,medium,medium,1.0,medium,low,16:9,1,0,16,0,1024,AMD,16.0,16.0,8.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,1,0,AMD,7,7.0,AMD 7 7.0
308,Dell Inspiron 7435 2in1 Laptop (AMD Ryzen 57530U/ 8GB/ 512GB SSD/ Win11),90440.0,dell,110,4.75,Windows,Everyday Use,slim,medium,1.0,small,high,16:10,0,1,8,0,512,AMD,16.0,12.0,6.0,1,1,1,1,1,1,1,1,0,0,,4.0,medium,1920.0,1200.0,1,0,0,AMD,5,7.0,AMD 5 7.0
309,Asus Vivobook 15 X1502ZA-EJ993WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),44990.0,asus,56,4.7,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i3,12.0,Intel i3 12.0
310,Acer Swift Go NXKPZSI002 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),72990.0,acer,109,4.45,Windows,Performance,slim,lite,1.0,small,high,16:10,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,0,1,0,0,,4.0,high,2880.0,1800.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
311,Asus Vivobook 15 X1504ZA-NJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),52850.0,asus,72,4.05,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
312,HP Pavilion 15-eg3018TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),73990.0,hp,83,4.3,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,1024,Integrated,12.0,12.0,10.0,1,0,1,1,1,0,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
313,Asus Vivobook Pro 15 M6500RC-HN741WS Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),84990.0,asus,54,4.35,Windows,Gaming,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,2,0,AMD,7,6.0,AMD 7 6.0
314,HP Victus 15-fb1016AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),65990.0,hp,66,4.25,Windows,Gaming,medium,heavy,1.0,medium,low,16:9,1,0,8,0,512,NVIDIA,16.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,2,0,0,AMD,5,7.0,AMD 5 7.0
315,Lenovo Yoga 7 82YL0060IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),111490.0,lenovo,59,4.6,Windows,Performance,medium,lite,1.0,small,high,16:10,0,1,16,0,512,AMD,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,high,2880.0,1800.0,1,0,0,Intel,i7,13.0,Intel i7 13.0
316,Lenovo IdeaPad Flex 5 82Y00053IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),89990.0,lenovo,88,4.6,Windows,Performance,medium,lite,1.0,small,high,16:9,1,1,16,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,0,1,0,0,,4.0,medium,1920.0,1200.0,2,0,0,Intel,i7,13.0,Intel i7 13.0
317,Lenovo IdeaPad 3 82H803HRIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),60490.0,lenovo,86,4.2,Windows,Everyday Use,thick,medium,1.0,medium,low,16:9,0,0,16,0,512,Integrated,12.0,8.0,4.0,1,1,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i7,11.0,Intel i7 11.0
318,HP 250 G9 7N179PA Laptop (12th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11),51990.0,hp,60,4.05,Windows,Everyday Use,thick,medium,1.0,medium,low,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,0,1,0,0,1,0,,3.0,low,1366.0,768.0,0,0,1,Intel,i5,12.0,Intel i5 12.0
319,Lenovo Thinkpad E15 21E6S07S00 Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11),91999.0,lenovo,106,4.2,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,1,1,1,0,,3.0,low,1920.0,1080.0,0,0,0,Intel,i5,12.0,Intel i5 12.0
320,Lenovo Ideapad Slim 5 82XE004QIN Laptop (AMD Ryzen 5 7530U/ 16 GB RAM/ 512 GB SSD/ Win 11),66389.0,lenovo,53,4.45,Windows,Everyday Use,slim,lite,1.0,small,high,16:10,0,0,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,1,0,0,0,,3.0,medium,1920.0,1200.0,0,0,1,AMD,5,7.0,AMD 5 7.0
