name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen
Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS),118990.0,Apple,258,4.35,Mac,Performance,15.6,1.38,1.0,13.3,227,16:9,0,0,8,0,256,Integrated,,,8.0,0,0,1,1,1,1,1,0,0,0,,,58.2,2560,1600,0,0,2,Apple,M2,Apple
HP Pavilion 15s-FQ5009TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),58366.0,HP,526,4.2,Windows,Everyday Use,19.9,1.75,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,0,1,0,0,0,0,,3,,1920,1080,2,0,0,Intel,i5,12th
Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),74990.0,Asus,200,4.35,Windows,Performance,19,1.8,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,3,,1920,1080,0,1,0,Intel,i5,12th
Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),74990.0,Asus,2235,4.4,Windows,Performance,18.9,1.5,1.0,14,243,16:9,1,0,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,3,70,2880,1800,0,1,0,Intel,i5,12th
HP Pavilion 14-EC1019AU Laptop (Ryzen 5 5625U/ 16GB/ 512GB SSD/ Win11 Home),56990.0,HP,1012,4.35,Windows,Performance,17,1.41,1.0,14,157,16:9,1,0,16,0,512,AMD,16,12,6.0,1,0,1,1,1,1,0,1,0,0,,3,43,1920,1080,0,2,0,AMD,5,5th
Avita Satus Ultimus S111 Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),16990.0,Avita,1596,3.65,Windows,Performance,17,1.3,1.0,14.1,156,16:9,1,0,4,0,128,Integrated,4,2,2.0,1,1,1,1,0,1,0,0,0,0,2,2,,1920,1080,0,1,0,Intel,N4020,Intel
HP Pavilion 15-eg2009TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),62990.0,HP,764,4.2,Windows,Everyday Use,17.9,1.74,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,12,16,12.0,1,0,1,1,1,1,0,0,0,0,,3,41,1920,1080,2,0,0,Intel,i5,12th
Dell Vostro 5625 laptop (Ryzen 5-5625U/ 16GB/ 512GB SSD/ Windows 11),58990.0,Dell,71,4.7,Windows,Everyday Use,18.2,1.91,1.0,16,142,16:10,1,0,16,0,512,AMD,16,12,6.0,1,1,1,1,1,1,0,1,0,0,,3,,1920,1200,1,0,0,AMD,5,5th
HP Pavilion 14-ec1003AU Laptop (Ryzen 5/ 8GB/ 512GB SSD/ Win11 Home),51149.0,HP,1209,4.35,Windows,,17,1.41,1.0,14,157,16:9,0,0,8,0,512,AMD,16,12,6.0,1,0,1,1,1,1,0,0,0,0,,3,,1920,1080,2,0,0,AMD,5,5th
Asus ROG Strix G15 G513RC-HN083W Gaming Laptop (Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),88990.0,Asus,239,4.3,Windows,Gaming,20.6,2.1,1.0,15.6,141,16:9,1,0,16,0,1024,NVIDIA,16,16,8.0,1,0,1,1,1,1,0,0,1,0,,4,56,1920,1080,2,0,0,AMD,7,6th
HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),43700.0,HP,3129,4.25,Windows,Everyday Use,17.9,1.69,1.0,15.6,141,16:9,1,0,8,0,512,AMD,8,12,6.0,1,1,1,1,0,1,0,0,0,0,,3,41,1920,1080,2,0,0,AMD,5,5th
Asus Vivobook Pro 15 OLED M3500QC-L1262TS Laptop (Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win10/ 4GB Graph),82990.0,Asus,161,4.4,Windows,Everyday Use,19.9,1.65,1.0,15.6,141,16:9,0,0,16,0,1024,NVIDIA,16,16,8.0,1,1,1,1,1,1,1,1,0,0,,3,,1920,1080,0,1,0,AMD,7,5th
Dell Inspiron 3511 Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 2GB Graph),62790.0,Dell,341,3.8,Windows,Everyday Use,19,1.85,1.0,15.6,141,16:9,1,0,8,1024,256,NVIDIA,8,8,4.0,1,1,1,1,0,1,0,0,0,0,,3,,1920,1080,0,1,0,Intel,i5,11th
Xiaomi Mi Notebook Ultra Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10),45989.0,Xiaomi,59,4.4,Windows,Everyday Use,17.9,1.7,1.0,15.6,242,16:10,0,0,8,0,512,Integrated,8,8,4.0,1,0,1,1,1,1,1,1,0,0,,,,3200,2000,0,1,0,Intel,i5,11th
HP Pavilion 15-ec2004AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),57990.0,HP,13399,4.4,Windows,Gaming,23.5,1.98,1.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,16,12,6.0,1,1,1,1,1,1,0,0,1,0,,3,52.5,1920,1080,0,1,0,AMD,5,5th
Lenovo Tab Yoga Duet 7 (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10),49999.0,Lenovo,110,4.55,Windows,Everyday Use,9,,1.0,13,169,16:9,1,1,8,0,512,Integrated,8,8,4.0,0,0,1,1,1,1,0,0,0,0,5,,,1920,1080,0,0,1,Intel,i5,11th
Vaio E Series NE15V2IN027P Laptop (AMD Ryzen 7 3700U/ 8GB/ 512GB SSD/ Win10 Home),32990.0,Vaio,294,4.0,Windows,Performance,19.9,1.77,2.0,15.6,141,16:9,0,0,8,0,512,AMD,4,8,4.0,1,1,1,1,1,1,0,0,0,0,1,,,1920,1080,2,0,0,AMD,7,3rd
Dell Latitude 3410 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),65999.0,Dell,94,4.6,Others,Everyday Use,18.3,1.3,1.0,14,112,16:9,0,0,8,0,512,Integrated,6,8,4.0,1,1,1,1,0,1,0,0,1,0,,,,1366,768,2,0,0,Intel,i5,10th
Apple MacBook Air 2020 MGN73HN Laptop (Apple M1/ 8GB/ 512GB/ MacOS),109990.0,Apple,12724,4.7,Mac,Performance,10.9,1.29,1.0,13.3,227,16:9,0,0,8,0,512,Integrated,,,8.0,0,0,1,1,1,1,0,0,0,0,,,49.9,2560,1600,2,0,0,Apple,M2,Apple
MSI GP65 Leopard 10SFK-037IN Gaming Laptop (10th Gen Core i7/ 32GB/ 1TB 512GB SSD/ Win10 Home/ 8GB Graph),100990.0,MSI,406,4.4,Windows,Gaming,27.5,2.3,2.0,15.6,141,16:9,0,0,32,1024,512,NVIDIA,12,12,6.0,1,1,1,1,1,1,0,0,1,0,,6,51,1920,1080,2,0,0,Intel,i7,10th
Avita Pura NS14A6 Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10),22990.0,Avita,122,3.65,Windows,Performance,17,1.21,1.0,14,157,16:9,0,0,8,0,512,AMD,4,8,4.0,1,1,1,1,0,1,0,0,0,0,,,,1920,1080,2,0,0,AMD,5,3rd
Apple MacBook Air 2020 Laptop (10th Gen Core i3/ 8GB/ 256GB/ MacOS),72999.0,Apple,73,3.85,Mac,Business,16,1.29,,13.3,227,16:9,0,0,8,0,256,Integrated,4,8,4.0,0,0,1,1,1,1,1,0,0,0,,,,2560,1600,0,0,3,Intel,i3,10th
Apple MacBook Pro 16 Laptop (9th Gen Core i9/ 32GB/ 2TB SSD/ MacOS/ 4GB Graph),201498.0,Apple,72,4.3,Mac,Business,16.2,2,1.0,16,226,16:9,1,0,32,0,2048,Integrated,,,8.0,0,0,1,1,1,1,1,1,0,0,,,,3072,1920,0,0,4,Intel,i9,9th
HP EliteBook 840 G6 (8LX79PA) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),90464.0,HP,104,4.7,Windows,Performance,,,3.0,14,157,16:9,1,0,8,0,512,Integrated,6,8,4.0,1,1,1,1,0,1,0,0,1,0,,3,,1920,1080,2,0,0,Intel,i5,8th
Dell Inspiron 5370 Laptop (8th Gen Core i7/ 8GB/ 256GB SSD/ Win10/ 4GB Graph),87990.0,Dell,189,4.3,Windows,Performance,17,1.3,1.0,13.3,166,16:9,0,0,8,0,256,Integrated,8,8,4.0,1,1,1,1,0,1,0,0,0,0,,3,,1920,1080,2,0,0,Intel,i7,8th
Dell G5 15 5590 Gaming Laptop (8th Gen Ci7/ 16GB/ 1TB/ Win10/ 6GB Graph),84999.0,Dell,74,4.25,Windows,,24.13,2.77,,15.6,263,16:9,1,0,16,1024,0,NVIDIA,9,12,6.0,1,1,1,1,1,1,1,0,1,0,,,,3480,2160,3,0,0,Intel,i7,8th
Lenovo Yoga Pro 7 82Y700A2IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),99990.0,Lenovo,107,4.4,Windows,Performance,15.6,1.49,1.0,14.5,250,16:9,0,0,16,0,1024,Integrated,24,20,14.0,1,0,1,1,1,1,1,0,0,0,,4,73,2560,1600,1,0,0,Intel,i7,13th
Lenovo Yoga Pro 7 82Y700A3IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),129990.0,Lenovo,75,4.45,Windows,Performance,15.6,1.49,1.0,14.5,250,16:9,0,0,16,0,1024,Integrated,24,20,14.0,1,0,1,1,1,1,1,0,0,0,,4,73,3072,1920,1,0,0,Intel,i7,13th
HP 15-fc0027AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),43890.0,HP,94,4.5,Windows,Performance,,1.75,1.0,15.6,141,16:9,1,0,8,0,512,AMD,4,8,4.0,1,0,1,1,1,1,0,1,0,0,,3,41,1920,1080,2,0,0,AMD,3,7th
Dell Inspiron 3525 2023 Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),49800.0,Dell,83,4.5,Windows,Everyday Use,23.5,1.68,1.0,15.6,141,16:9,1,0,16,0,512,AMD,8,12,6.0,1,1,1,1,1,1,0,0,1,0,,3,41,1920,1080,0,1,0,AMD,5,5th
Dell Inspiron 3530 15 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),74999.0,Dell,60,4.6,Windows,Business,,,1.0,15.6,141,16:9,1,0,16,0,1024,Integrated,12,12,10.0,1,1,1,1,0,1,0,0,0,0,,3,41,1920,1080,0,1,0,Intel,i5,13th
Acer Aspire 5 A515-58M NX.KHFSI.003 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),42990.0,Acer,91,4.1,Windows,Everyday Use,,1.75,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,,6,5.0,1,0,1,1,0,1,1,0,0,0,,3,,1920,1080,2,0,0,Intel,i3,13th
Acer Swift Go 14 NX.KG3SI.005 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),58990.0,Acer,91,4.15,Windows,Everyday Use,15.9,1.25,1.0,14,157,16:9,1,0,16,0,512,AMD,16,12,6.0,1,0,1,1,1,1,0,1,0,0,,3,50,1920,1080,0,1,0,AMD,5,7th
HP Spectre 17-cs0097nr Laptop (12th Gen Core i7/ 16 GB RAM/ 1 TB SSD/ Win 11),415000.0,HP,63,4.7,Windows,Everyday Use,376.17,1.62,1.0,17,188,16:9,0,1,16,0,1024,Integrated,12,12,10.0,0,0,1,1,0,1,1,0,0,0,5,6,94.3,1920,2560,0,0,0,Intel,i7,12th
Fujitsu CH 4ZR1L82433 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),74990.0,Fujitsu,81,4.1,Windows,Everyday Use,16,,2.0,13.3,166,16:10,1,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,4,50,1920,1080,1,0,0,Intel,i5,13th
Fujitsu CH 4ZR1L82434 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),89990.0,Fujitsu,81,4.4,Windows,Everyday Use,16,,2.0,13.3,166,16:10,1,0,16,0,1024,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,4,50,1920,1080,1,0,0,Intel,i7,13th
Asus Vivobook 15X OLED M3504YA-LK752WS Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11 Home),71590.0,Asus,61,4.6,Windows,Everyday Use,17.9,1.7,1.0,15.6,141,16:9,1,0,16,0,1024,AMD,16,16,8.0,1,0,1,1,1,1,0,1,0,0,,3,50,1920,1080,0,1,0,AMD,7,7th
Dell Inspiron 7435 2in1 Laptop (AMD Ryzen 57530U/ 8GB/ 512GB SSD/ Win11),90440.0,Dell,110,4.75,Windows,Everyday Use,15.54,1.58,1.0,14,162,16:10,0,1,8,0,512,AMD,16,12,6.0,1,1,1,1,1,1,1,1,0,0,,4,54,1920,1200,1,0,0,AMD,5,7th
Asus Vivobook 15 X1502ZA-EJ993WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),44990.0,Asus,56,4.7,Windows,Performance,19.9,1.7,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,10,8,6.0,1,0,1,1,1,1,0,1,0,0,,3,42,1920,1080,0,1,0,Intel,i3,12th
Acer Swift Go NXKPZSI002 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),72990.0,Acer,109,4.45,Windows,Performance,14.9,1.25,1.0,14,243,16:10,1,0,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,0,1,0,0,,4,65,2880,1800,2,0,0,Intel,i5,13th
Asus Vivobook 15 X1504ZA-NJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),52850.0,Asus,72,4.05,Windows,,17.9,1.7,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,0,0,0,,,42,1920,1080,0,1,0,Intel,i5,12th
HP Pavilion 15-eg3018TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),73990.0,HP,83,4.3,Windows,Performance,17.9,1.74,1.0,15.6,141,16:9,1,0,16,0,1024,Integrated,12,12,10.0,1,0,1,1,1,0,0,0,0,0,,3,41,1920,1080,2,0,0,Intel,i5,13th
Asus Vivobook Pro 15 M6500RC-HN741WS Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),84990.0,Asus,54,4.35,Windows,Gaming,19.9,1.8,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,16,8.0,1,0,1,1,1,1,0,1,0,0,,3,50,1920,1080,0,2,0,AMD,7,6th
HP Victus 15-fb1016AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),65990.0,HP,66,4.25,Windows,Gaming,22.5,2.37,1.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,16,12,6.0,1,1,1,1,1,1,0,0,1,0,,3,52.5,1920,1080,2,0,0,AMD,5,7th
Lenovo Yoga 7 82YL0060IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),111490.0,Lenovo,59,4.6,Windows,Performance,17.7,1.49,1.0,14,243,16:10,0,1,16,0,512,AMD,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,4,,2880,1800,1,0,0,Intel,i7,13th
Lenovo IdeaPad Flex 5 82Y00053IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),89990.0,Lenovo,88,4.6,Windows,Performance,,,1.0,14,162,16:9,1,1,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,0,1,0,0,,,52.5,1920,1200,2,0,0,Intel,i7,13th
Lenovo IdeaPad 3 82H803HRIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),60490.0,Lenovo,86,4.2,Windows,Everyday Use,,1.65,1.0,15.6,141,16:9,0,0,16,0,512,Integrated,12,8,4.0,1,1,1,1,1,1,0,0,0,0,,3,45,1920,1080,0,1,0,Intel,i7,11th
HP 250 G9 7N179PA Laptop (12th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11),51990.0,HP,60,4.05,Windows,Everyday Use,242,1.74,1.0,15.6,100,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,0,1,0,0,1,0,,3,41,1366,768,0,0,1,Intel,i5,12th
Lenovo Thinkpad E15 21E6S07S00 Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11),91999.0,Lenovo,106,4.2,Windows,Performance,240,1.7,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,1,1,1,0,,3,45,1920,1080,0,0,0,Intel,i5,12th
Lenovo Ideapad Slim 5 82XE004QIN Laptop (AMD Ryzen 5 7530U/ 16 GB RAM/ 512 GB SSD/ Win 11),66389.0,Lenovo,53,4.45,Windows,Everyday Use,15.1,1.37,1.0,14,162,16:10,0,0,16,0,512,AMD,16,12,6.0,1,0,1,1,1,1,1,0,0,0,,,50,1920,1200,0,0,1,AMD,5,7th
Asus Vivobook Pro 15 M6500QC-HN551WS Laptop (AMD Ryzen 5 5600HS/ 16 GB RAM/ 1 TB SSD/ Win 11/ 4 GB Graphics),69990.0,Asus,70,4.7,Windows,Everyday Use,234.3,1.8,1.0,15.6,141,16:9,0,0,16,0,1024,NVIDIA,16,12,6.0,1,0,1,1,1,1,0,1,0,0,,,50,1920,1080,0,0,1,AMD,5,5th
Asus Vivobook Pro 15 M6500QC-HN751WS Laptop (AMD Ryzen 7 5800HS/ 16 GB RAM/ 1 TB SSD/ Win 11/ 4 GB Graphics),73990.0,Asus,101,4.3,Windows,Everyday Use,234.3,1.8,1.0,15.6,141,16:9,0,0,16,0,1024,NVIDIA,16,16,8.0,1,0,1,1,1,1,0,1,0,0,,,50,1920,1080,0,0,1,AMD,7,5th
HP 255 G9 841W6PA Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ FreeDOS),28490.0,HP,85,4.5,Others,Everyday Use,242,1.74,1.0,15.6,100,16:9,1,0,8,0,512,AMD,4,4,2.0,1,0,1,1,0,1,0,0,1,0,,3,41,1366,768,0,0,1,AMD,3,3rd
Lenovo Ideapad Slim 5 82XF007CIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1 TB SSD/ Win 11),76990.0,Lenovo,97,4.3,Windows,Everyday Use,16.9,1.89,1.0,16,142,16:10,1,0,16,0,1024,Integrated,18,16,12.0,1,0,1,1,1,1,0,0,0,0,,,56.6,1920,1200,0,0,2,Intel,i5,13th
Lenovo IdeaPad Slim 5i 82XD003MIN Laptop (13th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11),69450.0,Lenovo,81,4.15,Windows,Performance,16.9,1.4,1.0,14,162,16:10,1,0,16,0,512,Integrated,12,12,8.0,1,0,1,1,1,1,0,0,0,0,,3,56.6,1920,1200,0,0,2,Intel,i5,13th
Asus Vivobook 16X 2023 K3605ZC-MBN752WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),88990.0,Asus,66,4.65,Windows,Performance,18.9,1.8,1.0,16,142,16:10,1,0,16,0,1024,NVIDIA,24,16,10.0,1,1,1,1,1,1,0,1,0,0,,3,50,1920,1200,2,0,0,Intel,i7,12th
Lenovo IdeaPad Slim 3 82RK00VVIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),42990.0,Lenovo,88,4.75,Windows,Performance,19.9,1.63,1.0,15.6,157,16:9,1,0,8,0,512,Integrated,10,8,6.0,1,1,1,1,0,1,0,0,0,0,,3,,1920,1080,0,1,0,Intel,i3,12th
Gigabyte G5 MF-F2IN313SH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),84990.0,Gigabyte,57,4.7,Windows,Gaming,22.7,2.08,2.0,15.6,141,16:9,0,0,8,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,1,0,1,1,,,,1920,1080,0,1,0,Intel,i5,12th
Lenovo IdeaPad 3 82XQ008TIN Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win11 Home),43990.0,Lenovo,58,4.3,Windows,Business,,,1.0,15.6,141,16:9,1,0,8,0,512,AMD,4,8,4.0,1,1,1,1,0,1,0,0,0,0,,3,,1920,1080,2,0,0,AMD,5,7th
HP Victus 15-FB1001AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),63700.0,HP,99,4.45,Windows,Gaming,23.5,2.29,1.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,16,12,6.0,1,1,1,1,1,1,0,0,1,0,,3,52.5,1920,1080,2,0,0,AMD,5,7th
Dell Inspiron 3520 IN3520KTMFJS1ORGR1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36990.0,Dell,72,4.65,Windows,Everyday Use,,,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,6,4,2.0,1,1,1,1,0,1,0,0,0,0,,,,1920,1080,2,0,0,Intel,i3,11th
Dell Inspiron 3530 IN3530RW8JY001ORS1 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),64990.0,Dell,82,4.1,Windows,Business,,,1.0,15.6,141,16:9,0,0,8,0,1024,Integrated,12,12,10.0,1,1,1,1,0,1,0,0,0,0,,3,41,1920,1080,0,1,0,Intel,i5,13th
Asus TUF Gaming F15 90NR0GW1-M00F00 Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),90990.0,Asus,59,4.7,Windows,Gaming,25,2.2,1.0,15.6,141,16:9,1,0,16,0,1024,NVIDIA,24,20,,1,0,1,1,1,1,1,0,1,0,,4,90,1920,1080,2,0,0,Intel,i7,12th
Lenovo Ideapad Flex 5 82Y00051IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),78652.0,Lenovo,106,4.75,Windows,Performance,17.9,1.5,1.0,14,157,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,1,0,0,,,52.5,1920,1200,2,0,0,Intel,i5,13th
Asus Vivobook 16X 2023 K3605ZV-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),114990.0,Asus,79,4.5,Windows,Gaming,20,1.8,1.0,16,283,16:10,1,0,16,0,512,NVIDIA,24,16,10.0,1,1,1,1,1,1,0,1,0,0,,3,70,1920,1200,2,0,0,Intel,i7,12th
HP 240 G9 ALC 7M658PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/DOS),64800.0,HP,69,4.2,Others,Performance,19.9,1.74,1.0,14,112,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,0,1,0,,3,41,1366,768,2,0,0,Intel,i5,12th
Lenovo IdeaPad 1 15IGL7 82V700BSIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),27990.0,Lenovo,93,4.55,Windows,Performance,19.9,1.7,1.0,15.6,100,16:9,1,0,8,0,256,Integrated,4,2,2.0,1,1,1,1,0,1,0,0,0,0,0.3,,,1366,768,2,0,0,Intel,N4020,4th
Asus Chromebook CX1400FKA-EC0158 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),20990.0,Asus,59,4.1,Others,Performance,18.6,1.63,1.0,14,157,16:9,1,1,4,0,64,Integrated,,2,2.0,0,0,1,1,0,0,0,0,0,0,,3,50,1920,1080,2,0,0,Intel,N4500,Intel
Asus Chromebook CX1500CKA-EJ0275 Laptop (Celeron N4500/ 8GB/ 64GB eMMC/ Chrome OS),20990.0,Asus,112,4.35,Others,Performance,18.7,1.8,1.0,15.6,141,16:9,1,0,8,0,64,Integrated,,2,2.0,0,0,1,1,0,1,0,0,0,0,,3,42,1920,1080,2,0,0,Intel,N4500,Intel
Asus Chromebook CX1500CKA-EJ0241 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),15990.0,Asus,84,4.6,Others,Performance,18.7,1.8,1.0,15.6,141,16:9,1,0,4,0,64,Integrated,,2,2.0,0,0,1,1,0,1,0,0,0,0,,3,42,1920,1080,2,0,0,Intel,N4500,Intel
Asus Chromebook CX1500CKA-EJ0277 Laptop (Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),16990.0,Asus,104,4.25,Others,Performance,18.7,1.8,1.0,15.6,141,16:9,1,0,4,0,128,Integrated,,2,2.0,0,0,1,1,0,1,0,0,0,0,,3,42,1920,1080,2,0,0,Intel,N4500,Intel
Asus Chromebook CX1400CKA-EK0335 Laptop (Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),16990.0,Asus,95,4.15,Others,Performance,18.7,1.47,1.0,14,157,16:9,1,0,4,0,128,Integrated,,2,2.0,0,0,1,1,0,1,0,0,0,0,,3,50,1920,1080,2,0,0,Intel,N4500,Intel
Asus Chromebook CX1400CKA-EK0257 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),18990.0,Asus,62,4.75,Others,Performance,18.7,1.47,1.0,14,157,16:9,1,0,4,0,64,Integrated,,2,2.0,0,0,1,1,0,1,0,0,0,0,,3,50,1920,1080,2,0,0,Intel,N4500,Intel
Asus Vivobook 16 2023 X1605ZAB-MB322WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),43990.0,Asus,106,4.4,Windows,Performance,19.9,1.88,1.0,16,142,16:10,1,0,8,0,512,Integrated,10,8,6.0,1,0,1,1,1,1,0,0,0,0,,3,42,1920,1200,0,1,0,Intel,i3,12th
Gigabyte G5 KF-E3IN313SH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 8GB Graph),94990.0,Gigabyte,60,4.0,Windows,Gaming,22.7,2.08,2.0,15.6,141,16:9,0,0,8,0,512,NVIDIA,18,16,12.0,1,0,1,1,1,1,0,0,0,1,,,54,1920,1080,0,1,0,Intel,i5,12th
Gigabyte G6 KF Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),130000.0,Gigabyte,56,4.3,Windows,Gaming,263.8,2.3,,16,142,16:10,0,0,16,0,512,NVIDIA,24,16,10.0,1,0,1,1,1,1,0,0,1,1,,,54,1920,1200,0,0,2,Intel,i7,13th
HP 255 G8 7J035AA Laptop (Ryzen 5-5500U/ 8GB/ 256GB SSD/ Win11),33400.0,HP,88,4.15,Windows,Performance,19.9,1.74,1.0,15.6,141,16:9,1,0,8,0,256,AMD,8,12,6.0,1,1,1,1,1,1,0,0,1,0,,3,41,1920,1080,2,0,0,AMD,5,5th
Lenovo IdeaPad Flex 5 82Y0004YIN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),58990.0,Lenovo,85,4.0,Windows,Performance,,,1.0,14,162,16:9,1,1,16,0,512,Integrated,,8,6.0,1,1,1,1,1,1,0,1,0,0,,,52.5,1920,1200,2,0,0,Intel,i3,13th
Lenovo IdeaPad Slim 5 82XX007MIN Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),69990.0,Lenovo,99,4.55,Windows,Everyday Use,17.9,1.46,1.0,14,162,16:9,1,0,16,0,512,AMD,16,16,8.0,1,1,1,1,1,1,0,1,0,0,,3,52.5,1920,1200,2,0,0,AMD,7,7th
